14194004        	0.000000e+00   	0.000000e+00   	0.000000e+00   	0.000000e+00   
14371388        	0.000000e+00   	0.000000e+00   	0.000000e+00   	0.000000e+00   
14452028        	0.000000e+00   	0.000000e+00   	0.000000e+00   	0.000000e+00   
14629412        	0.000000e+00   	0.000000e+00   	0.000000e+00   	0.000000e+00   
47093588        	0.000000e+00   	0.000000e+00   	0.000000e+00   	0.000000e+00   
156311684       	0.000000e+00   	0.000000e+00   	0.000000e+00   	0.000000e+00   
